id,doi,title,publication_year,authorships,subfield,primary_topic
W4407247331,10.1109/tii.2025.3529918,Testing Context-Aware Software Systems From the Voices of the Automotive Industry,2025,"[{""id"": ""A5019941723"", ""name"": ""Santiago Matalonga"", ""institutions"": [{""id"": ""I868834043"", ""display_name"": ""University of the West of Scotland""}], ""countries"": [""GB""]}, {""id"": ""A5064348395"", ""name"": ""Domenico Amalfitano"", ""institutions"": [{""id"": ""I71267560"", ""display_name"": ""University of Naples Federico II""}], ""countries"": [""IT""]}, {""id"": ""A5010787927"", ""name"": ""Mart\u00edn Solari"", ""institutions"": [{""id"": ""I4210147939"", ""display_name"": ""Universidad ORT Uruguay""}], ""countries"": [""UY""]}, {""id"": ""A5038857570"", ""name"": ""Jean Carlo Rossa Hauck"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}, {""id"": ""A5042909836"", ""name"": ""Guilherme Horta Travassos"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1712"", ""display_name"": ""Software""}","{'id': 'T10743', 'display_name': 'Software Testing and Debugging Techniques'}"
W4407248951,10.1007/s00285-025-02190-4,A theoretical and computational study of heteroclinic cycles in Lotka–Volterra systems,2025,"[{""id"": ""A5037299870"", ""name"": ""Matheus C. Bortolan"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}, {""id"": ""A5022765809"", ""name"": ""Piotr Kalita"", ""institutions"": [{""id"": ""I126596746"", ""display_name"": ""Jagiellonian University""}], ""countries"": [""PL""]}, {""id"": ""A5023861992"", ""name"": ""Jos\u00e9 A. Langa"", ""institutions"": [{""id"": ""I79238269"", ""display_name"": ""Universidad de Sevilla""}], ""countries"": [""ES""]}, {""id"": ""A5115888576"", ""name"": ""Rafael O. Moura"", ""institutions"": [{""id"": ""I4210131883"", ""display_name"": ""Brazilian Society of Computational and Applied Mathematics""}, {""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1705"", ""display_name"": ""Computer Networks and Communications""}","{'id': 'T11187', 'display_name': 'Nonlinear Dynamics and Pattern Formation'}"
W4407253490,10.3390/s25040987,Design and Implementation of an Interactive System for Service Robot Control and Monitoring,2025,"[{""id"": ""A5116190766"", ""name"": ""Jonas Machado Santana"", ""institutions"": [{""id"": ""I130913789"", ""display_name"": ""Instituto Federal da Bahia""}], ""countries"": [""BR""]}, {""id"": ""A5116190767"", ""name"": ""Bruno Duarte Silveira"", ""institutions"": [{""id"": ""I130913789"", ""display_name"": ""Instituto Federal da Bahia""}], ""countries"": [""BR""]}, {""id"": ""A5078593617"", ""name"": ""Cresc\u00eancio Lima"", ""institutions"": [{""id"": ""I130913789"", ""display_name"": ""Instituto Federal da Bahia""}], ""countries"": [""BR""]}, {""id"": ""A5046590891"", ""name"": ""Jos\u00e9 D\u00edaz-Amado"", ""institutions"": [{""id"": ""I130913789"", ""display_name"": ""Instituto Federal da Bahia""}, {""id"": ""I4210134504"", ""display_name"": ""Universidad Cat\u00f3lica San Pablo""}], ""countries"": [""BR"", ""PE""]}, {""id"": ""A5025555635"", ""name"": ""Cl\u00e9ia Santos Libarino"", ""institutions"": [{""id"": ""I130913789"", ""display_name"": ""Instituto Federal da Bahia""}], ""countries"": [""BR""]}, {""id"": ""A5101365461"", ""name"": ""Joao E. Soares Marques"", ""institutions"": [{""id"": ""I130913789"", ""display_name"": ""Instituto Federal da Bahia""}], ""countries"": [""BR""]}, {""id"": ""A5085455064"", ""name"": ""Dennis Barrios-Aranibar"", ""institutions"": [{""id"": ""I4210134504"", ""display_name"": ""Universidad Cat\u00f3lica San Pablo""}], ""countries"": [""PE""]}, {""id"": ""A5050125716"", ""name"": ""Raquel E. Pati\u00f1o-Escarcina"", ""institutions"": [{""id"": ""I4210134504"", ""display_name"": ""Universidad Cat\u00f3lica San Pablo""}], ""countries"": [""PE""]}]","{""id"": ""subfields/1709"", ""display_name"": ""Human-Computer Interaction""}","{'id': 'T11707', 'display_name': 'Gaze Tracking and Assistive Technology'}"
W4407259723,10.1080/14751798.2024.2411772,Recruit and threaten: hate speech detection within the pro-Wagner digital ecosystem on Telegram,2025,"[{""id"": ""A5093695107"", ""name"": ""Giulia Porrino"", ""institutions"": [{""id"": ""I4210152134"", ""display_name"": ""University of the Sacred Heart""}, {""id"": ""I98466806"", ""display_name"": ""Pontif\u00edcia Universidade Cat\u00f3lica de S\u00e3o Paulo""}], ""countries"": [""BR"", ""JP""]}, {""id"": ""A5093695106"", ""name"": ""Federico Borgonovo"", ""institutions"": [{""id"": ""I4210152134"", ""display_name"": ""University of the Sacred Heart""}, {""id"": ""I98466806"", ""display_name"": ""Pontif\u00edcia Universidade Cat\u00f3lica de S\u00e3o Paulo""}], ""countries"": [""BR"", ""JP""]}, {""id"": ""A5116192687"", ""name"": ""Matteo Arru"", ""institutions"": [{""id"": ""I4210121988"", ""display_name"": ""Film Independent""}], ""countries"": [""US""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T12262', 'display_name': 'Hate Speech and Cyberbullying Detection'}"
W4407270898,10.60100/rcmg.v6i1.433,Planificación curricular y el diseño inmersivo de la IA enfocado en la atención a estudiantes con necesidades educativas.,2025,"[{""id"": ""A5106211460"", ""name"": ""Dayana Lisseth Armijos Loor"", ""institutions"": [{""id"": ""I92560967"", ""display_name"": ""Universidad T\u00e9cnica Estatal de Quevedo""}], ""countries"": [""EC""]}, {""id"": ""A5115819016"", ""name"": ""Jenny del Roc\u00edo B\u00f3squez Mestanza"", ""institutions"": [{""id"": ""I92560967"", ""display_name"": ""Universidad T\u00e9cnica Estatal de Quevedo""}], ""countries"": [""EC""]}, {""id"": ""A5082738982"", ""name"": ""Nancy Silvana Ponce Espinoza"", ""institutions"": [{""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}], ""countries"": [""BR""]}, {""id"": ""A5115819018"", ""name"": ""Gina Vanessa Paladines Flores"", ""institutions"": [{""id"": ""I47652572"", ""display_name"": ""La Salle University""}], ""countries"": [""US""]}, {""id"": ""A5115819019"", ""name"": ""Daniela Bel\u00e9n L\u00f3pez Paladines"", ""institutions"": [{""id"": ""I4210087785"", ""display_name"": ""Universidad Cat\u00f3lica de Cuenca""}], ""countries"": [""EC""]}]","{""id"": ""subfields/1710"", ""display_name"": ""Information Systems""}","{'id': 'T12395', 'display_name': 'Educational Innovations and Technology'}"
W4407274755,10.1016/j.marpolbul.2025.117635,Chemical fractionation and risk assessment of metals in drill cuttings from onshore and offshore oil and gas wells,2025,"[{""id"": ""A5103201949"", ""name"": ""Pedro Azevedo"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}, {""id"": ""A5011386484"", ""name"": ""Sindy R. Krzyzaniak"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}, {""id"": ""A5087047855"", ""name"": ""Bruno Lu\u00eds Ferreira"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}, {""id"": ""A5116013432"", ""name"": ""Morgana Lurdes da Rocha"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}, {""id"": ""A5074758988"", ""name"": ""Luiz Augusto dos Santos Madureira"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}, {""id"": ""A5076197513"", ""name"": ""Diego Galvan"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}, {""id"": ""A5088143253"", ""name"": ""Eduardo S. Chaves"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T12157', 'display_name': 'Geochemistry and Geologic Mapping'}"
W4407282312,10.36557/2674-8169.2025v7n2p1109-1121,Uso da mindfulness e meditação no manejo do estresse e ansiedade: Uma revisão de literatura,2025,"[{""id"": ""A5052997393"", ""name"": ""Soraya Almeida"", ""institutions"": [], ""countries"": []}, {""id"": ""A5109703972"", ""name"": ""Danielle Xavier do Nascimento"", ""institutions"": [], ""countries"": []}, {""id"": ""A5088297181"", ""name"": ""Esterffane Rodrigues de Paiva"", ""institutions"": [], ""countries"": []}, {""id"": ""A5064428193"", ""name"": ""E. Cavalcante"", ""institutions"": [], ""countries"": []}, {""id"": ""A5039666285"", ""name"": ""Jo\u00e3o Paulo Souza"", ""institutions"": [{""id"": ""I3129402242"", ""display_name"": ""Universidad Columbia del Paraguay""}], ""countries"": [""PY""]}, {""id"": ""A5108706533"", ""name"": ""Lucas Coutinho"", ""institutions"": [], ""countries"": []}, {""id"": ""A5053875772"", ""name"": ""Matilde Bandeira"", ""institutions"": [], ""countries"": []}, {""id"": ""A5111738949"", ""name"": ""Maria Oliveira"", ""institutions"": [], ""countries"": []}, {""id"": ""A5101491352"", ""name"": ""M\u00e1rcia Lima"", ""institutions"": [{""id"": ""I4210087935"", ""display_name"": ""Faculdade S\u00e3o Lucas""}], ""countries"": [""BR""]}, {""id"": ""A5035407568"", ""name"": ""Pedro Lage Correia"", ""institutions"": [], ""countries"": []}, {""id"": ""A5084631179"", ""name"": ""P. Moreira"", ""institutions"": [], ""countries"": []}, {""id"": ""A5019230371"", ""name"": ""Paulo Henrique Siqueira"", ""institutions"": [{""id"": ""I4210135384"", ""display_name"": ""Centro Universit\u00e1rio S\u00e3o Lucas""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1710"", ""display_name"": ""Information Systems""}","{'id': 'T14071', 'display_name': 'Healthcare during COVID-19 Pandemic'}"
W4407303380,10.1063/5.0247994,Diffusion in comb-structured surfaces coupled to bulk processes,2025,"[{""id"": ""A5060481487"", ""name"": ""E. K. Lenzi"", ""institutions"": [{""id"": ""I68207295"", ""display_name"": ""Universidade Estadual de Ponta Grossa""}, {""id"": ""I123443094"", ""display_name"": ""Universidade Estadual de Maring\u00e1""}], ""countries"": [""BR""]}, {""id"": ""A5056294264"", ""name"": ""M. P. Rosseto"", ""institutions"": [{""id"": ""I123443094"", ""display_name"": ""Universidade Estadual de Maring\u00e1""}], ""countries"": [""BR""]}, {""id"": ""A5091659752"", ""name"": ""Derik W. Gryczak"", ""institutions"": [], ""countries"": [""BR""]}, {""id"": ""A5018007813"", ""name"": ""P. D. De Souza"", ""institutions"": [{""id"": ""I52418104"", ""display_name"": ""Universidade Federal do Paran\u00e1""}], ""countries"": [""BR""]}, {""id"": ""A5086207974"", ""name"": ""Marcelo Kaminski Lenzi"", ""institutions"": [{""id"": ""I52418104"", ""display_name"": ""Universidade Federal do Paran\u00e1""}], ""countries"": [""BR""]}, {""id"": ""A5039216246"", ""name"": ""Haroldo V. Ribeiro"", ""institutions"": [{""id"": ""I123443094"", ""display_name"": ""Universidade Estadual de Maring\u00e1""}], ""countries"": [""BR""]}, {""id"": ""A5024867698"", ""name"": ""Rafael S. Zola"", ""institutions"": [{""id"": ""I123443094"", ""display_name"": ""Universidade Estadual de Maring\u00e1""}, {""id"": ""I1283613182"", ""display_name"": ""Universidade Tecnol\u00f3gica Federal do Paran\u00e1""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1703"", ""display_name"": ""Computational Theory and Mathematics""}","{'id': 'T12100', 'display_name': 'Advanced Mathematical Modeling in Engineering'}"
W4407304363,10.1109/access.2025.3540713,Performance Evaluation of Cross M-QAM Modulation over Standardized RF2 5G Frequency Bands Using the η-μ Fading Model,2025,"[{""id"": ""A5116209753"", ""name"": ""Wilian Eur\u00edpedes Vieira"", ""institutions"": [{""id"": ""I80850581"", ""display_name"": ""Universidade Federal de Uberl\u00e2ndia""}], ""countries"": [""BR""]}, {""id"": ""A5078367813"", ""name"": ""Pedro Luiz Lima Bertarini"", ""institutions"": [{""id"": ""I80850581"", ""display_name"": ""Universidade Federal de Uberl\u00e2ndia""}], ""countries"": [""BR""]}, {""id"": ""A5050109764"", ""name"": ""Karine Barbosa Carbonaro"", ""institutions"": [{""id"": ""I80850581"", ""display_name"": ""Universidade Federal de Uberl\u00e2ndia""}], ""countries"": [""BR""]}, {""id"": ""A5086926668"", ""name"": ""Gilberto Arantes Carrijo"", ""institutions"": [{""id"": ""I80850581"", ""display_name"": ""Universidade Federal de Uberl\u00e2ndia""}], ""countries"": [""BR""]}, {""id"": ""A5016925443"", ""name"": ""Edson Agustini"", ""institutions"": [{""id"": ""I80850581"", ""display_name"": ""Universidade Federal de Uberl\u00e2ndia""}], ""countries"": [""BR""]}, {""id"": ""A5091849863"", ""name"": ""Andr\u00e9 Ant\u00f4nio dos Anjos"", ""institutions"": [{""id"": ""I80850581"", ""display_name"": ""Universidade Federal de Uberl\u00e2ndia""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1705"", ""display_name"": ""Computer Networks and Communications""}","{'id': 'T10575', 'display_name': 'Wireless Communication Networks Research'}"
W4407315408,10.1109/tla.2025.10879178,Convolutional Neural Networks using the SMOTE Algorithm and Features Fusion for Wind Turbine Fault Prediction,2025,"[{""id"": ""A5093838363"", ""name"": ""Lucas Fran\u00e7a Aires"", ""institutions"": [{""id"": ""I33501960"", ""display_name"": ""Universidade Federal de Santa Maria""}], ""countries"": [""BR""]}, {""id"": ""A5101299515"", ""name"": ""J\u00falio Oliveira Schmidt"", ""institutions"": [{""id"": ""I33501960"", ""display_name"": ""Universidade Federal de Santa Maria""}], ""countries"": [""BR""]}, {""id"": ""A5026484857"", ""name"": ""Guilherme Ricardo H\u00fcbner"", ""institutions"": [{""id"": ""I33501960"", ""display_name"": ""Universidade Federal de Santa Maria""}], ""countries"": [""BR""]}, {""id"": ""A5000447992"", ""name"": ""Frederico Menine Schaf"", ""institutions"": [{""id"": ""I33501960"", ""display_name"": ""Universidade Federal de Santa Maria""}], ""countries"": [""BR""]}, {""id"": ""A5030124508"", ""name"": ""Claiton Moro Franchi"", ""institutions"": [{""id"": ""I33501960"", ""display_name"": ""Universidade Federal de Santa Maria""}], ""countries"": [""BR""]}, {""id"": ""A5088988804"", ""name"": ""Humberto Pinheiro"", ""institutions"": [{""id"": ""I33501960"", ""display_name"": ""Universidade Federal de Santa Maria""}], ""countries"": [""BR""]}, {""id"": ""A5087533659"", ""name"": ""Daniel Fernando Tello Gamarra"", ""institutions"": [{""id"": ""I33501960"", ""display_name"": ""Universidade Federal de Santa Maria""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1710"", ""display_name"": ""Information Systems""}","{'id': 'T13832', 'display_name': 'Advanced Decision-Making Techniques'}"
W4407316000,10.1109/jsen.2025.3536518,Hierarchical Federated Learning with Distributed Clustering and Multichannel ALOHA,2025,"[{""id"": ""A5076367445"", ""name"": ""Rafaela Ferreira da Silva"", ""institutions"": [{""id"": ""I1283613182"", ""display_name"": ""Universidade Tecnol\u00f3gica Federal do Paran\u00e1""}], ""countries"": [""BR""]}, {""id"": ""A5085087483"", ""name"": ""Ana Fl\u00e1via dos Reis"", ""institutions"": [{""id"": ""I71346753"", ""display_name"": ""National Institute of Telecommunications""}], ""countries"": [""BR""]}, {""id"": ""A5018047770"", ""name"": ""Glauber Brante"", ""institutions"": [{""id"": ""I1283613182"", ""display_name"": ""Universidade Tecnol\u00f3gica Federal do Paran\u00e1""}], ""countries"": [""BR""]}, {""id"": ""A5067391848"", ""name"": ""Richard Demo Souza"", ""institutions"": [{""id"": ""I4104125"", ""display_name"": ""Universidade Federal de Santa Catarina""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T10764', 'display_name': 'Privacy-Preserving Technologies in Data'}"
W4407321344,10.37951/2675-5009.2025v5i15.156,Marca-passo sem eletrodos em pacientes com doença renal crônica e hemodiálise,2025,"[{""id"": ""A5032646361"", ""name"": ""Andr\u00e9 Maroccolo de Sousa"", ""institutions"": [{""id"": ""I68106152"", ""display_name"": ""Universidade Federal de Goi\u00e1s""}], ""countries"": [""BR""]}, {""id"": ""A5103081483"", ""name"": ""Vin\u00edcius Martins Rodrigues Oliveira"", ""institutions"": [{""id"": ""I68106152"", ""display_name"": ""Universidade Federal de Goi\u00e1s""}], ""countries"": [""BR""]}, {""id"": ""A5054620563"", ""name"": ""Izadora Caiado Oliveira"", ""institutions"": [{""id"": ""I68106152"", ""display_name"": ""Universidade Federal de Goi\u00e1s""}], ""countries"": [""BR""]}, {""id"": ""A5058383098"", ""name"": ""Ant\u00f4nio da Silva Menezes"", ""institutions"": [{""id"": ""I68106152"", ""display_name"": ""Universidade Federal de Goi\u00e1s""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1710"", ""display_name"": ""Information Systems""}","{'id': 'T14071', 'display_name': 'Healthcare during COVID-19 Pandemic'}"
W4407364126,10.1590/jatm.v17.1365,Evaluation of a Wireless Data Transmission Using a Low-Cost Commercial-off-the-Shelf Wi-Fi Router Applied to Dynamic Tests,2025,"[{""id"": ""A5108194749"", ""name"": ""Mateus Rodrigues Rocha"", ""institutions"": [{""id"": ""I107428990"", ""display_name"": ""Instituto Tecnol\u00f3gico de Aeron\u00e1utica""}], ""countries"": [""BR""]}, {""id"": ""A5116227492"", ""name"": ""Anderson Govertz"", ""institutions"": [{""id"": ""I107428990"", ""display_name"": ""Instituto Tecnol\u00f3gico de Aeron\u00e1utica""}], ""countries"": [""BR""]}, {""id"": ""A5011211762"", ""name"": ""Rog\u00e9rio Pirk"", ""institutions"": [{""id"": ""I4210123805"", ""display_name"": ""Instituto de Aeron\u00e1utica e Espa\u00e7o""}], ""countries"": [""BR""]}, {""id"": ""A5034217547"", ""name"": ""Edilson A. Camargo"", ""institutions"": [{""id"": ""I4210123805"", ""display_name"": ""Instituto de Aeron\u00e1utica e Espa\u00e7o""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1705"", ""display_name"": ""Computer Networks and Communications""}","{'id': 'T12801', 'display_name': 'Bluetooth and Wireless Communication Technologies'}"
